candidate_name,accepted,proposer,round,quality_total,composite_risk_score,risk_band,margin_to_review,margin_to_reject,nearest_match,pronounceability,syllables,failure_codes,warning_codes,refined_from,lineage,q_distinctiveness,q_novelty,q_pronounceability,q_seam,q_morpheme_hygiene,q_shape,q_typicality,sweep_target,target_type,target_stem,difficulty,in_shortlist,q_stem_avoidance,q_memorability
ohatinib,False,grammar+refined,3,68.12,63.01,moderate,-8.01,6.99,platinic,0.6026,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,otatinib,otatinib -> ohatinib,0.0,1.0,1.0,1.0,1.0,0.912,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
ojatinib,False,grammar+refined,3,68.12,72.79,high,-17.79,-2.79,jadinii,0.6172,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,otatinib,otatinib -> ohatinib -> ojatinib,0.0,1.0,1.0,1.0,1.0,0.912,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
ajatinib,False,grammar+refined,3,68.12,72.79,high,-17.79,-2.79,jadinii,0.7313,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,otatinib,otatinib -> ohatinib -> ojatinib -> ajatinib,0.0,1.0,1.0,1.0,1.0,0.912,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
ugitinib,False,grammar+refined,3,68.12,62.31,moderate,-7.31,7.69,chitin,0.6236,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,usitinib,usitinib -> ugitinib,0.0,1.0,1.0,1.0,1.0,0.912,0.0,tyrosine kinase inhibitor,generic,-tinib,saturated,False,,
epemab,True,grammar,1,64.81,69.03,moderate,-14.03,0.97,edema,0.7111,3,,SIMILARITY_MODERATE,,epemab,0.0,1.0,1.0,1.0,1.0,0.581,0.001,monoclonal antibody,generic,-mab,saturated,True,,
clohonimab,True,grammar,1,65.14,52.55,low,2.45,17.45,cladonia,0.8146,4,,,,clohonimab,0.098,0.771,0.879,1.0,1.0,0.998,0.011,monoclonal antibody,generic,-mab,saturated,True,,
terfirgomab,True,grammar,1,64.18,55.37,moderate,-0.37,14.63,ergomar,0.7229,4,,SIMILARITY_MODERATE,,terfirgomab,0.0,0.8,0.975,1.0,1.0,0.952,0.0,monoclonal antibody,generic,-mab,saturated,False,,
itemab,False,grammar,1,64.81,71.67,high,-16.67,-1.67,item,0.6815,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,itemab,0.0,1.0,1.0,1.0,1.0,0.581,0.0,monoclonal antibody,generic,-mab,saturated,False,,
udamab,False,grammar,1,64.81,73.0,high,-18.0,-3.0,adamas,0.6114,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,udamab,0.0,1.0,1.0,1.0,1.0,0.581,0.0,monoclonal antibody,generic,-mab,saturated,False,,
udimab,True,grammar,1,64.81,68.33,moderate,-13.33,1.67,simaba,0.6367,3,,SIMILARITY_MODERATE,,udimab,0.0,1.0,1.0,1.0,1.0,0.581,0.0,monoclonal antibody,generic,-mab,saturated,False,,
griozlamab,True,grammar,1,66.94,62.58,moderate,-7.58,7.42,triazolam,0.6032,4,,SIMILARITY_MODERATE,,griozlamab,0.0,1.0,0.854,1.0,1.0,0.998,0.0,monoclonal antibody,generic,-mab,saturated,True,,
elamab,False,grammar,1,71.12,74.17,high,-19.17,-4.17,llama,0.8655,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,elamab,0.0,1.0,1.0,1.0,1.0,0.581,0.902,monoclonal antibody,generic,-mab,saturated,False,,
ciobememab,True,grammar,1,58.95,56.52,moderate,-1.52,13.48,cobamamide,0.6431,5,,SIMILARITY_MODERATE,,ciobememab,0.0,0.564,1.0,1.0,1.0,0.867,0.0,monoclonal antibody,generic,-mab,saturated,False,,
adamab,False,grammar,1,65.02,84.67,high,-29.67,-14.67,adamas,0.8086,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,adamab,0.0,1.0,1.0,1.0,1.0,0.581,0.03,monoclonal antibody,generic,-mab,saturated,False,,
rofomomab,True,grammar,1,63.56,63.34,moderate,-8.34,6.66,muromonab,0.7268,4,,SIMILARITY_MODERATE,,rofomomab,0.0,0.733,1.0,1.0,1.0,0.983,0.01,monoclonal antibody,generic,-mab,saturated,False,,
fituromab,False,grammar,1,63.55,73.01,high,-18.01,-3.01,citroma,0.7766,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,fituromab,0.0,0.733,1.0,1.0,1.0,0.983,0.009,monoclonal antibody,generic,-mab,saturated,False,,
pefmidemab,True,grammar,1,64.6,60.49,moderate,-5.49,9.51,peviderm,0.677,4,,SIMILARITY_MODERATE,,pefmidemab,0.0,0.771,1.0,1.0,1.0,0.998,0.028,monoclonal antibody,generic,-mab,saturated,False,,
cixamab,True,grammar,1,65.86,65.91,moderate,-10.91,4.09,apixaban,0.6907,3,,SIMILARITY_MODERATE,,cixamab,0.0,1.0,1.0,1.0,1.0,0.685,0.001,monoclonal antibody,generic,-mab,saturated,True,,
dintumab,True,grammar,1,58.47,60.47,moderate,-5.47,9.53,dinatrum,0.8541,3,,SIMILARITY_MODERATE,,dintumab,0.0,0.68,0.854,1.0,1.0,0.787,0.006,monoclonal antibody,generic,-mab,saturated,False,,
gixemab,True,grammar,1,65.85,59.39,moderate,-4.39,10.61,ixempra,0.6125,3,,SIMILARITY_MODERATE,,gixemab,0.0,1.0,1.0,1.0,1.0,0.685,0.0,monoclonal antibody,generic,-mab,saturated,True,,
cunempamab,True,grammar,1,64.41,56.19,moderate,-1.19,13.81,cuneata,0.6452,4,,SIMILARITY_MODERATE,,cunempamab,0.0,0.771,1.0,1.0,1.0,0.998,0.0,monoclonal antibody,generic,-mab,saturated,False,,
efelamab,True,grammar,1,61.72,64.61,moderate,-9.61,5.39,azelamide,0.74,4,,SIMILARITY_MODERATE,,efelamab,0.0,0.68,1.0,1.0,1.0,0.912,0.0,monoclonal antibody,generic,-mab,saturated,False,,
cevodrimab,True,grammar,1,62.71,62.28,moderate,-7.28,7.72,cefodizime,0.6774,4,,SIMILARITY_MODERATE,,cevodrimab,0.0,0.771,0.879,1.0,1.0,0.998,0.0,monoclonal antibody,generic,-mab,saturated,False,,
larmobimab,True,grammar,1,64.41,57.65,moderate,-2.65,12.35,lasiobema,0.6697,4,,SIMILARITY_MODERATE,,larmobimab,0.0,0.771,1.0,1.0,1.0,0.998,0.001,monoclonal antibody,generic,-mab,saturated,False,,
covuimab,True,grammar,1,66.87,62.01,moderate,-7.01,7.99,sovuna,0.6054,3,,SIMILARITY_MODERATE,,covuimab,0.0,1.0,1.0,1.0,1.0,0.787,0.0,monoclonal antibody,generic,-mab,saturated,True,,
utimab,False,grammar,1,64.81,71.67,high,-16.67,-1.67,simaba,0.7124,3,SIMILARITY_TOO_HIGH,,,utimab,0.0,1.0,1.0,1.0,1.0,0.581,0.0,monoclonal antibody,generic,-mab,saturated,False,,
eramab,True,grammar,1,67.37,69.25,moderate,-14.25,0.75,grama,0.8552,3,,SIMILARITY_MODERATE,,eramab,0.0,1.0,1.0,1.0,1.0,0.581,0.367,monoclonal antibody,generic,-mab,saturated,True,,
toapomab,True,grammar,1,68.13,60.09,moderate,-5.09,9.91,topamax,0.6067,4,,SIMILARITY_MODERATE,,toapomab,0.0,1.0,1.0,1.0,1.0,0.912,0.001,monoclonal antibody,generic,-mab,saturated,True,,
ropentomab,True,ngram_guided,1,50.68,66.6,moderate,-11.6,3.4,pentosan,0.8709,4,,SIMILARITY_MODERATE,,ropentomab,0.0,0.15,1.0,1.0,0.53,0.998,0.889,monoclonal antibody,generic,-mab,saturated,False,,
bicmab,True,ngram_guided,1,63.86,66.17,moderate,-11.17,3.83,abecma,0.6029,2,,SIMILARITY_MODERATE,,bicmab,0.0,1.0,1.0,1.0,1.0,0.361,0.177,monoclonal antibody,generic,-mab,saturated,False,,
carbimab,False,ngram_guided,1,50.75,81.41,high,-26.41,-11.41,carbimide,0.9387,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,carbimab,0.0,0.45,1.0,1.0,0.53,0.787,0.342,monoclonal antibody,generic,-mab,saturated,False,,
pirlomab,True,ngram_guided,1,66.17,64.64,moderate,-9.64,5.36,papilloma,0.7935,3,,SIMILARITY_MODERATE,,pirlomab,0.0,0.68,1.0,1.0,1.0,0.787,0.814,monoclonal antibody,generic,-mab,saturated,True,,
trandomab,True,ngram_guided,1,53.46,68.07,moderate,-13.07,1.93,transdermal,0.922,3,,SIMILARITY_MODERATE,,trandomab,0.0,0.3,0.829,1.0,1.0,0.858,0.325,monoclonal antibody,generic,-mab,saturated,False,,
spesomab,False,ngram_guided,1,57.19,72.02,high,-17.02,-2.02,spesolimab,0.8021,3,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE,,,spesomab,0.0,0.45,0.854,1.0,1.0,0.787,0.48,monoclonal antibody,generic,-mab,saturated,False,,
obelidrmab,True,ngram_guided,1,58.23,64.39,moderate,-9.39,5.61,belimumab,0.618,4,,SIMILARITY_MODERATE,,obelidrmab,0.0,0.564,0.813,1.0,1.0,0.998,0.083,monoclonal antibody,generic,-mab,saturated,False,,
eplicmab,True,ngram_guided,1,55.15,62.34,moderate,-7.34,7.66,plicata,0.6031,3,,SIMILARITY_MODERATE,,eplicmab,0.0,0.45,0.829,1.0,1.0,0.787,0.238,monoclonal antibody,generic,-mab,saturated,False,,
bevabemab,True,ngram_guided,1,60.37,61.81,moderate,-6.81,8.19,pegademase,0.661,4,,SIMILARITY_MODERATE,,bevabemab,0.0,0.517,1.0,1.0,1.0,0.983,0.173,monoclonal antibody,generic,-mab,saturated,False,,
chlormab,False,ngram_guided,1,43.16,77.67,high,-22.67,-7.67,chloromag,0.9908,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,chlormab,0.0,0.45,0.692,1.0,0.53,0.568,0.187,monoclonal antibody,generic,-mab,saturated,False,,
moexidmab,True,ngram_guided,1,64.51,61.7,moderate,-6.7,8.3,mexican,0.615,4,,SIMILARITY_MODERATE,,moexidmab,0.0,0.517,1.0,1.0,1.0,0.983,0.764,monoclonal antibody,generic,-mab,saturated,False,,
difetmab,True,ngram_guided,1,62.34,58.0,moderate,-3.0,12.0,dichotoma,0.7408,3,,SIMILARITY_MODERATE,,difetmab,0.0,0.45,1.0,1.0,1.0,0.787,0.923,monoclonal antibody,generic,-mab,saturated,False,,
dicarfilmab,True,ngram_guided,1,55.09,67.77,moderate,-12.77,2.23,ticarcillin,0.7064,4,,SIMILARITY_MODERATE,,dicarfilmab,0.0,0.4,0.975,1.0,0.53,0.952,0.919,monoclonal antibody,generic,-mab,saturated,False,,
ondamab,True,ngram_guided,1,58.94,66.21,moderate,-11.21,3.79,vyndamax,0.6627,3,,SIMILARITY_MODERATE,,ondamab,0.0,0.6,1.0,1.0,1.0,0.685,0.155,monoclonal antibody,generic,-mab,saturated,False,,
sulfamab,False,ngram_guided,1,54.14,84.47,high,-29.47,-14.47,sulfamed,0.9899,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,sulfamab,0.0,0.45,1.0,1.0,0.53,0.787,0.827,monoclonal antibody,generic,-mab,saturated,False,,
pimadalomab,True,ngram_guided,1,69.52,60.42,moderate,-5.42,9.58,emapalumab,0.7119,5,,SIMILARITY_MODERATE,,pimadalomab,0.0,0.8,1.0,1.0,1.0,0.821,0.902,monoclonal antibody,generic,-mab,saturated,True,,
saprmab,True,ngram_guided,1,52.3,69.84,moderate,-14.84,0.16,capromab,0.6463,2,,SIMILARITY_MODERATE,,saprmab,0.0,0.6,0.737,1.0,1.0,0.466,0.045,monoclonal antibody,generic,-mab,saturated,False,,
capsaimab,False,ngram_guided,1,59.75,74.34,high,-19.34,-4.34,capsimide,0.64,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,capsaimab,0.0,0.3,1.0,1.0,1.0,0.858,0.881,monoclonal antibody,generic,-mab,saturated,False,,
flumab,True,ngram_guided,1,60.24,65.13,moderate,-10.13,4.87,flumadine,0.872,2,,SIMILARITY_MODERATE|ILLEGAL_ONSET_CLUSTER,,flumab,0.0,1.0,0.725,1.0,1.0,0.361,0.212,monoclonal antibody,generic,-mab,saturated,False,,
levobimab,True,ngram_guided,1,55.25,63.49,moderate,-8.49,6.51,levosimendan,0.8183,4,,SIMILARITY_MODERATE,,levobimab,0.0,0.517,1.0,1.0,0.53,0.983,0.515,monoclonal antibody,generic,-mab,saturated,False,,
abeparamab,True,ngram_guided,1,61.14,59.49,moderate,-4.49,10.51,heparan,0.7747,5,,SIMILARITY_MODERATE,,abeparamab,0.0,0.357,1.0,1.0,1.0,0.867,0.905,monoclonal antibody,generic,-mab,saturated,False,,
bicimab,True,ngram_guided,1,62.97,66.97,moderate,-11.97,3.03,bicisate,0.8102,3,,SIMILARITY_MODERATE,,bicimab,0.0,0.6,1.0,1.0,1.0,0.685,0.732,monoclonal antibody,generic,-mab,saturated,False,,
amitomab,True,ngram_guided,1,63.84,62.47,moderate,-7.47,7.53,mitotane,0.9067,4,,SIMILARITY_MODERATE,,amitomab,0.0,0.45,1.0,1.0,1.0,0.912,0.96,monoclonal antibody,generic,-mab,saturated,False,,
elumab,True,grammar+refined,1,62.78,64.65,moderate,-9.65,5.35,luma,0.8016,3,,SIMILARITY_MODERATE,elamab,elamab -> elumab,0.0,1.0,0.854,1.0,1.0,0.581,0.003,monoclonal antibody,generic,-mab,saturated,False,,
adumab,True,grammar+refined,1,62.9,57.82,moderate,-2.82,12.18,adamas,0.7716,3,,SIMILARITY_MODERATE,adamab,adamab -> adumab,0.0,1.0,0.854,1.0,1.0,0.581,0.019,monoclonal antibody,generic,-mab,saturated,False,,
itomab,True,grammar+refined,1,64.81,69.67,moderate,-14.67,0.33,tomato,0.7073,3,,SIMILARITY_MODERATE,itemab,itemab -> itomab,0.0,1.0,1.0,1.0,1.0,0.581,0.0,monoclonal antibody,generic,-mab,saturated,False,,
udomab,True,grammar+refined,1,64.81,67.37,moderate,-12.37,2.63,domain,0.6193,3,,SIMILARITY_MODERATE,udamab,udamab -> udomab,0.0,1.0,1.0,1.0,1.0,0.581,0.0,monoclonal antibody,generic,-mab,saturated,False,,
uwimab,True,grammar+refined,1,64.81,65.0,moderate,-10.0,5.0,simaba,0.6038,3,,SIMILARITY_MODERATE,utimab,utimab -> uwimab,0.0,1.0,1.0,1.0,1.0,0.581,0.0,monoclonal antibody,generic,-mab,saturated,False,,
fituvomab,True,grammar+refined,1,63.5,66.0,moderate,-11.0,4.0,zituvimet,0.6496,4,,SIMILARITY_MODERATE,fituromab,fituromab -> fituvomab,0.0,0.733,1.0,1.0,1.0,0.983,0.001,monoclonal antibody,generic,-mab,saturated,False,,
capmaimab,True,ngram_guided+refined,1,58.88,65.33,moderate,-10.33,4.67,capmatinib,0.6125,3,,SIMILARITY_MODERATE,capsaimab,capsaimab -> capmaimab,0.0,0.517,1.0,1.0,1.0,0.858,0.138,monoclonal antibody,generic,-mab,saturated,False,,
spesamab,True,ngram_guided+refined,1,58.64,68.24,moderate,-13.24,1.76,sesamum,0.7194,3,,SIMILARITY_MODERATE,spesomab,spesomab -> spesamab,0.0,0.68,0.854,1.0,1.0,0.787,0.03,monoclonal antibody,generic,-mab,saturated,False,,
epegliptin,False,grammar,1,66.95,72.48,high,-17.48,-2.48,epicriptine,0.7228,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,epegliptin,0.0,1.0,0.854,1.0,1.0,0.998,0.001,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
ziviegliptin,False,grammar,1,59.18,59.61,moderate,-4.61,10.39,imeglimin,0.6069,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,ziviegliptin,0.0,0.68,0.854,1.0,1.0,0.862,0.0,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
gasaldugliptin,True,grammar,1,57.53,56.11,moderate,-1.11,13.89,camaldulensis,0.6523,5,,SIMILARITY_MODERATE,,gasaldugliptin,0.0,0.771,0.845,1.0,1.0,0.527,0.0,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
itegliptin,False,grammar,1,66.94,69.61,moderate,-14.61,0.39,imeglimin,0.6511,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,itegliptin,0.0,1.0,0.854,1.0,1.0,0.998,0.0,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
udagliptin,False,grammar,1,66.94,60.6,moderate,-5.6,9.4,ergocriptine,0.6165,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,udagliptin,0.0,1.0,0.854,1.0,1.0,0.998,0.0,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
udigliptin,False,grammar,1,66.94,65.3,moderate,-10.3,4.7,epicriptine,0.6276,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,udigliptin,0.0,1.0,0.854,1.0,1.0,0.998,0.0,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
griozlagliptin,False,grammar,1,60.27,57.55,moderate,-2.55,12.45,rizatriptan,0.6045,5,INTRA_STEM_TOO_CLOSE,SIMILARITY_MODERATE,,griozlagliptin,0.0,1.0,0.714,1.0,1.0,0.527,0.0,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
elagliptin,False,grammar,1,73.25,64.86,moderate,-9.86,5.14,eletriptan,0.7255,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,elagliptin,0.0,1.0,0.854,1.0,1.0,0.998,0.902,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
maclagliptin,False,grammar,1,58.42,61.37,moderate,-6.37,8.63,claritin,0.707,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,maclagliptin,0.0,0.68,0.709,1.0,1.0,0.862,0.183,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
adagliptin,False,grammar,1,67.15,60.65,moderate,-5.65,9.35,ergocriptine,0.7179,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,adagliptin,0.0,1.0,0.854,1.0,1.0,0.998,0.03,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
metagliptin,False,grammar,1,64.57,72.98,high,-17.98,-2.98,metreleptin,0.8463,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,metagliptin,0.0,0.6,0.854,1.0,1.0,0.952,0.87,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
fiturogliptin,False,grammar,1,58.14,60.16,moderate,-5.16,9.84,nitroglycerin,0.7273,5,TRADEMARK_HIT,SIMILARITY_MODERATE,,fiturogliptin,0.0,0.733,0.869,1.0,1.0,0.624,0.009,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
pefmidegliptin,True,grammar,1,57.72,55.33,moderate,-0.33,14.67,metreleptin,0.6666,5,,SIMILARITY_MODERATE,,pefmidegliptin,0.0,0.771,0.845,1.0,1.0,0.527,0.028,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
cixagliptin,False,grammar,1,66.49,66.67,moderate,-11.67,3.33,saxagliptin,0.6535,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,cixagliptin,0.0,1.0,0.854,1.0,1.0,0.952,0.001,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
dintugliptin,False,grammar,1,58.88,59.53,moderate,-4.53,10.47,intralipid,0.6859,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,dintugliptin,0.0,0.68,0.83,1.0,1.0,0.862,0.006,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
gixegliptin,False,grammar,1,66.48,58.75,moderate,-3.75,11.25,oxaliplatin,0.6212,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,gixegliptin,0.0,1.0,0.854,1.0,1.0,0.952,0.0,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
ritigliptin,False,grammar,1,58.96,63.11,moderate,-8.11,6.89,epicriptine,0.7381,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,ritigliptin,0.0,0.6,0.854,1.0,1.0,0.952,0.068,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
efelagliptin,False,grammar,1,58.08,65.09,moderate,-10.09,4.91,velagliflozin,0.6762,5,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,efelagliptin,0.0,0.68,0.869,1.0,1.0,0.731,0.0,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
cevodrigliptin,True,grammar,1,56.05,58.02,moderate,-3.02,11.98,metreleptin,0.6535,5,,SIMILARITY_MODERATE,,cevodrigliptin,0.0,0.771,0.739,1.0,1.0,0.527,0.0,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
pactogliptin,False,grammar,1,59.22,63.06,moderate,-8.06,6.94,lactoglobulin,0.791,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,pactogliptin,0.0,0.68,0.83,1.0,1.0,0.862,0.056,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
amigliptin,False,grammar,1,69.38,72.53,high,-17.53,-2.53,amineptin,0.7935,4,SIMILARITY_TOO_HIGH|INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,,,amigliptin,0.0,1.0,0.854,1.0,1.0,0.998,0.349,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
utigliptin,False,grammar,1,66.94,67.37,moderate,-12.37,2.63,tiglutik,0.687,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,utigliptin,0.0,1.0,0.854,1.0,1.0,0.998,0.0,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
eragliptin,False,grammar,1,69.51,63.99,moderate,-8.99,6.01,ergocriptine,0.7421,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,eragliptin,0.0,1.0,0.854,1.0,1.0,0.998,0.367,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
abagliptin,False,grammar,1,70.0,59.69,moderate,-4.69,10.31,leptin,0.6607,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,abagliptin,0.0,1.0,0.854,1.0,1.0,0.998,0.437,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
ropentogliptin,True,ngram_guided,1,43.8,60.65,moderate,-5.65,9.35,propentofylline,0.8034,5,,SIMILARITY_MODERATE,,ropentogliptin,0.0,0.15,0.845,1.0,0.53,0.527,0.889,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
bicgliptin,False,ngram_guided,1,65.37,69.31,moderate,-14.31,0.69,epicriptine,0.6127,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,bicgliptin,0.0,1.0,0.742,1.0,1.0,0.873,0.177,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
carbigliptin,True,ngram_guided,1,49.11,69.51,moderate,-14.51,0.49,carboplatin,0.8744,4,,SIMILARITY_MODERATE,,carbigliptin,0.0,0.45,0.83,1.0,0.53,0.862,0.342,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
pirlogliptin,False,ngram_guided,1,64.53,59.05,moderate,-4.05,10.95,felodipine,0.7426,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,pirlogliptin,0.0,0.68,0.83,1.0,1.0,0.862,0.814,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
trandogliptin,True,ngram_guided,1,50.4,66.35,moderate,-11.35,3.65,trandolapril,0.8489,4,,SIMILARITY_MODERATE,,trandogliptin,0.0,0.3,0.684,1.0,1.0,0.755,0.325,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
spesogliptin,False,ngram_guided,1,55.9,61.25,moderate,-6.25,8.75,spesolskii,0.704,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,spesogliptin,0.0,0.45,0.709,1.0,1.0,0.862,0.48,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
obelidrgliptin,True,ngram_guided,1,48.16,56.47,moderate,-1.47,13.53,metreleptin,0.5244,5,,SIMILARITY_MODERATE,,obelidrgliptin,0.0,0.564,0.655,0.65,1.0,0.527,0.083,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
eplicgliptin,False,ngram_guided,1,53.0,72.36,high,-17.36,-2.36,epicriptine,0.6109,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,eplicgliptin,0.0,0.45,0.622,1.0,1.0,0.862,0.238,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
bevabegliptin,True,ngram_guided,1,54.96,57.13,moderate,-2.13,12.87,sevabertinib,0.6509,5,,SIMILARITY_MODERATE,,bevabegliptin,0.0,0.517,0.869,1.0,1.0,0.624,0.173,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
chlorgliptin,False,ngram_guided,1,41.95,65.06,moderate,-10.06,4.94,chloraseptic,0.835,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,chlorgliptin,0.0,0.45,0.485,1.0,0.53,0.737,0.187,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
moexidgliptin,True,ngram_guided,1,57.88,67.31,moderate,-12.31,2.69,moxidectin,0.6239,5,,SIMILARITY_MODERATE,,moexidgliptin,0.0,0.517,0.783,1.0,1.0,0.624,0.764,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
difetgliptin,False,ngram_guided,1,59.83,62.09,moderate,-7.09,7.91,nifedipine,0.6361,4,TRADEMARK_HIT,SIMILARITY_MODERATE,,difetgliptin,0.0,0.45,0.768,1.0,1.0,0.862,0.923,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
dicarfilgliptin,True,ngram_guided,1,47.08,59.65,moderate,-4.65,10.35,ticarcillin,0.7516,5,,SIMILARITY_MODERATE,,dicarfilgliptin,0.0,0.4,0.758,1.0,0.53,0.456,0.919,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
ondagliptin,False,ngram_guided,1,59.22,58.31,moderate,-3.31,11.69,ergocriptine,0.6496,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,ondagliptin,0.0,0.6,0.83,1.0,1.0,0.952,0.155,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
sulfagliptin,False,ngram_guided,1,52.5,68.48,moderate,-13.48,1.52,sulfacytine,0.9101,4,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,sulfagliptin,0.0,0.45,0.83,1.0,0.53,0.862,0.827,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
pimadalogliptin,False,ngram_guided,1,62.0,55.72,moderate,-0.72,14.28,imidazolidinyl,0.6962,6,TRADEMARK_HIT,SIMILARITY_MODERATE,,pimadalogliptin,0.0,0.8,0.879,1.0,1.0,0.237,0.902,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
saprgliptin,False,ngram_guided,1,50.48,65.06,moderate,-10.06,4.94,satraplatin,0.5371,3,INTRA_STEM_TOO_CLOSE|TRADEMARK_HIT,SIMILARITY_MODERATE,,saprgliptin,0.0,0.6,0.574,0.65,1.0,0.828,0.045,DPP-4 inhibitor,generic,-gliptin,saturated,False,,
